Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2022-08-15 09:46:54.940,6.7,-1.6,88,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,0.0,-0.2,0.030,0.037,0.000,0.0,00:00:06,0.1,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.50,167,--.--,98,--.--,--:--:--,0,--.--,09:46:54,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.7,0.8,-0.2,0.2,0.3,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.37,62.92,--.--,0,0,0.1,0.2,0.0,0,0,0,--.--,--.--,--.--
2022-08-15 09:46:55.940,6.3,-0.7,88,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-0.2,-0.3,-0.020,-0.073,0.000,0.0,00:00:06,0.1,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.55,167,--.--,98,--.--,--:--:--,0,--.--,09:46:55,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.6,0.8,-0.1,0.2,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.39,62.92,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:46:56.970,8.0,-2.0,83,0.0,0.0,0.0,0.0,0.0,0.000,0.1,0.0,-0.1,0.040,0.053,0.000,0.0,00:00:06,0.2,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.81,167,--.--,98,--.--,--:--:--,0,--.--,09:46:56,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.7,0.7,-0.3,0.3,0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.41,62.92,--.--,0,0,0.2,0.3,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:46:57.970,5.6,-1.1,91,0.0,0.0,0.0,0.0,0.0,0.000,-0.2,-0.1,-0.2,0.010,-0.014,0.000,0.0,00:00:06,0.1,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.49,168,--.--,98,--.--,--:--:--,0,--.--,09:46:57,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.6,0.8,-0.1,0.1,0.5,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.41,62.94,--.--,0,0,0.5,0.2,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:46:58.961,7.4,-0.5,90,0.0,0.0,0.0,0.0,0.0,0.000,-0.2,-0.3,-0.4,-0.050,-0.140,0.000,0.0,00:00:06,0.0,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.54,168,--.--,98,--.--,--:--:--,0,--.--,09:46:58,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.7,0.9,0.1,0.3,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.45,62.92,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:46:59.975,6.0,-2.8,91,0.0,0.0,0.0,0.0,0.0,0.000,0.2,0.1,-0.1,0.050,0.078,0.000,0.0,00:00:06,0.2,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.50,168,--.--,98,--.--,--:--:--,0,--.--,09:46:59,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.7,0.8,-0.3,0.3,0.2,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.46,62.92,--.--,0,0,0.0,0.1,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:47:00.971,7.0,-0.3,90,0.0,0.0,0.0,0.0,0.0,0.000,-0.2,-0.0,-0.2,0.020,0.005,0.000,0.0,00:00:06,0.0,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.54,168,--.--,98,--.--,--:--:--,0,--.--,09:47:00,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.7,0.9,-0.2,0.2,0.4,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.46,62.92,--.--,0,0,0.2,0.4,0.5,0,0,0,--.--,--.--,--.--
2022-08-15 09:47:01.988,6.3,-1.8,90,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-0.1,-0.3,-0.010,-0.053,0.000,0.0,00:00:06,0.1,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.51,168,--.--,98,--.--,--:--:--,0,--.--,09:47:01,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.6,0.8,-0.1,0.2,0.2,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.48,62.92,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:47:02.989,5.7,-1.4,90,0.0,0.0,0.0,0.0,0.0,0.000,0.1,0.0,-0.2,0.030,0.032,0.000,0.0,00:00:06,0.2,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.52,168,--.--,98,--.--,--:--:--,0,--.--,09:47:02,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,0.8,-0.2,0.4,0.2,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,62.92,--.--,0,0,0.0,0.1,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:47:03.994,9.0,-1.0,91,0.0,0.0,0.0,0.0,0.0,0.000,-0.2,-0.2,-0.3,-0.020,-0.059,0.000,0.0,00:00:06,0.1,0,--.--,--.--,--.--,0,0000:00:00,50,0,0,0,40,0,2,--.--,0,0,0,--.--,0.54,168,--.--,98,--.--,--:--:--,0,--.--,09:47:03,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197395,-122.3632507,10TET 47846 74233,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.7,0.8,-0.1,0.1,0.2,0.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,62.92,--.--,0,0,0.0,0.1,0.0,0,0,0,--.--,--.--,--.--
